id,recipe_id,ingredients_id
15838,1883,1032
15839,1884,23
15840,1884,174
15841,1884,83
15842,1884,380
15843,1884,41
15844,1884,156
15845,1884,72
15846,1884,102
15847,1884,39
15848,1884,79
15849,1885,172
15850,1885,57
15851,1885,339
15852,1885,21
15853,1885,72
15854,1885,45
15855,1886,688
15856,1886,21
15857,1886,79
15858,1886,29
15859,1886,666
15860,1886,23
15861,1886,133
15862,1886,3
15863,1886,15
15864,1886,797
15865,1887,36
15866,1887,50
15867,1887,10
15868,1887,29
15869,1887,303
15870,1887,181
15871,1887,50
15872,1887,29
15873,1887,10
15874,1887,94
15875,1887,195
15876,1887,303
15877,1888,532
15878,1888,29
15879,1888,27
15880,1888,107
15881,1888,3
15882,1889,168
15883,1889,43
15884,1889,21
15885,1889,92
15886,1889,415
15887,1890,168
15888,1890,21
15889,1890,43
15890,1890,281
15891,1890,79
15892,1890,53
15893,1890,9
15894,1890,24
15895,1890,45
15896,1890,216
15897,1890,95
15898,1890,27
15899,1890,213
15900,1890,74
15901,1890,3
15902,1891,133
15903,1891,751
15904,1891,6
15905,1891,52
15906,1891,10
15907,1891,12
15908,1891,75
15909,1892,521
15910,1892,963
15911,1892,122
15912,1892,878
15913,1892,9
15914,1892,103
15915,1892,72
15916,1893,1033
15917,1893,72
15918,1893,103
15919,1893,80
15920,1893,878
15921,1893,21
15922,1893,3
15923,1893,45
15924,1893,46
15925,1893,9
15926,1893,8
15927,1893,48
15928,1893,12
15929,1893,15
15930,1894,50
15931,1894,10
15932,1894,29
15933,1894,47
15934,1894,94
15935,1894,195
15936,1894,166
15937,1895,349
15938,1895,29
15939,1895,79
15940,1895,72
15941,1896,169
15942,1896,257
15943,1896,102
15944,1896,72
15945,1897,215
15946,1897,1034
15947,1897,351
15948,1897,882
15949,1897,49
15950,1897,311
15951,1897,120
15952,1898,40
15953,1898,50
15954,1898,449
15955,1898,470
15956,1898,195
15957,1898,181
15958,1898,27
15959,1899,56
15960,1899,213
15961,1899,92
15962,1899,490
15963,1899,349
15964,1899,75
15965,1899,120
15966,1900,396
15967,1900,36
15968,1900,45
15969,1900,617
15970,1900,668
15971,1900,37
15972,1901,278
15973,1901,970
15974,1901,133
15975,1901,29
15976,1901,260
15977,1901,43
15978,1901,385
15979,1902,174
15980,1902,83
15981,1902,142
15982,1902,688
15983,1902,661
15984,1902,144
15985,1902,171
15986,1902,161
15987,1902,43
15988,1902,21
15989,1902,80
15990,1902,72
15991,1902,79
15992,1902,151
15993,1902,85
15994,1902,343
15995,1903,1035
15996,1903,993
15997,1904,175
15998,1904,1036
15999,1904,10
16000,1904,3
16001,1905,564
16002,1905,255
16003,1905,94
16004,1905,50
16005,1905,106
16006,1905,195
16007,1905,23
16008,1905,10
16009,1906,72
16010,1906,68
16011,1906,109
16012,1906,10
16013,1906,1022
16014,1906,8
16015,1906,668
16016,1906,45
16017,1907,38
16018,1907,151
16019,1907,403
16020,1907,21
16021,1907,43
16022,1907,229
16023,1907,263
16024,1907,80
16025,1907,878
16026,1907,83
16027,1907,142
16028,1907,132
16029,1907,9
16030,1908,40
16031,1908,1037
16032,1908,1038
16033,1908,195
16034,1908,23
16035,1908,10
16036,1908,50
16037,1908,29
16038,1908,49
16039,1909,1039
16040,1909,79
16041,1909,218
16042,1909,45
16043,1909,8
16044,1910,909
16045,1910,133
16046,1910,278
16047,1910,889
16048,1910,59
16049,1910,797
16050,1910,12
16051,1910,3
16052,1910,80
16053,1910,10
16054,1910,52
16055,1912,50
16056,1912,106
16057,1912,10
16058,1912,29
16059,1912,303
16060,1912,195
16061,1912,178
16062,1912,94
16063,1912,311
16064,1913,357
16065,1913,1040
16066,1914,144
16067,1914,50
16068,1914,75
16069,1914,45
16070,1914,349
16071,1914,27
16072,1914,59
16073,1914,74
16074,1915,41
16075,1915,53
16076,1915,72
16077,1915,10
16078,1915,748
16079,1915,89
16080,1915,23
16081,1916,499
16082,1916,72
16083,1916,9
16084,1916,102
16085,1916,676
16086,1916,83
16087,1917,171
16088,1917,29
16089,1917,300
16090,1917,8
16091,1917,79
16092,1917,45
16093,1917,676
16094,1917,23
16095,1918,974
16096,1918,68
16097,1918,15
16098,1918,23
16099,1918,52
16100,1918,120
16101,1918,48
16102,1919,412
16103,1919,80
16104,1919,8
16105,1919,218
16106,1919,72
16107,1919,45
16108,1919,353
16109,1919,10
16110,1919,23
16111,1919,40
16112,1919,12
16113,1919,15
16114,1920,161
16115,1920,21
16116,1920,340
16117,1920,79
16118,1920,43
16119,1920,3
16120,1920,67
16121,1920,29
16122,1920,45
16123,1921,122
16124,1921,240
16125,1921,23
16126,1921,676
16127,1921,102
16128,1921,52
16129,1921,72
16130,1921,79
16131,1921,805
16132,1921,340
16133,1922,231
16134,1922,12
16135,1922,3
16136,1922,72
16137,1922,21
16138,1922,79
16139,1922,9
16140,1922,52
16141,1922,48
16142,1922,84
16143,1922,93
16144,1922,15
16145,1923,635
16146,1923,873
16147,1923,23
16148,1923,8
16149,1923,12
16150,1923,882
16151,1923,311
16152,1923,329
16153,1923,117
16154,1923,414
16155,1924,144
16156,1924,21
16157,1924,23
16158,1924,676
16159,1924,142
16160,1924,79
16161,1924,340
16162,1924,805
16163,1925,136
16164,1925,27
16165,1925,87
16166,1925,10
16167,1925,123
16168,1925,205
16169,1925,24
16170,1926,151
16171,1926,122
16172,1926,336
16173,1926,23
16174,1926,93
16175,1926,8
16176,1926,142
16177,1926,12
16178,1926,54
16179,1926,72
16180,1926,340
16181,1926,79
16182,1926,39
16183,1926,15
16184,1927,168
16185,1927,21
16186,1927,229
16187,1927,79
16188,1927,72
16189,1927,9
16190,1927,52
16191,1927,48
16192,1927,54
16193,1927,18
16194,1927,46
16195,1928,47
16196,1928,144
16197,1928,49
16198,1928,8
16199,1928,23
16200,1928,10
16201,1928,48
16202,1928,89
16203,1928,72
16204,1928,39
16205,1928,15
16206,1929,336
16207,1929,144
16208,1929,43
16209,1929,171
16210,1929,162
16211,1929,45
16212,1929,592
16213,1929,12
16214,1930,970
16215,1930,80
16216,1930,8
16217,1930,10
16218,1930,3
16219,1930,23
16220,1931,29
16221,1931,27
16222,1931,133
16223,1931,60
16224,1931,335
16225,1931,79
16226,1931,21
16227,1931,43
16228,1931,797
16229,1931,15
16230,1931,24
16231,1932,13
16232,1932,43
16233,1932,163
16234,1932,12
16235,1932,72
16236,1932,15
16237,1933,345
16238,1933,29
16239,1933,75
16240,1933,1041
16241,1933,37
16242,1933,305
16243,1933,45
16244,1933,92
16245,1934,78
16246,1934,229
16247,1934,440
16248,1934,89
16249,1934,256
16250,1934,23
16251,1934,75
16252,1934,401
16253,1934,617
16254,1935,215
16255,1935,27
16256,1935,75
16257,1935,314
16258,1935,120
16259,1935,40
16260,1935,24
16261,1935,213
16262,1936,43
16263,1936,343
16264,1936,493
16265,1936,21
16266,1936,109
16267,1937,388
16268,1937,311
16269,1937,255
16270,1937,10
16271,1937,29
16272,1937,518
16273,1938,87
16274,1938,456
16275,1938,29
16276,1938,40
16277,1938,340
16278,1938,54
16279,1938,173
16280,1939,411
16281,1939,1042
16282,1939,168
16283,1939,80
16284,1939,12
16285,1939,15
16286,1939,3
16287,1939,23
16288,1939,46
16289,1939,8
16290,1939,72
16291,1939,45
16292,1939,120
16293,1939,9
16294,1940,595
16295,1940,67
16296,1940,23
16297,1940,340
16298,1940,80
16299,1940,403
16300,1940,24
16301,1941,92
16302,1941,110
16303,1941,162
16304,1941,229
16305,1941,386
16306,1941,73
16307,1941,109
16308,1941,10
16309,1941,23
16310,1941,24
16311,1942,581
16312,1942,72
16313,1942,173
16314,1942,24
16315,1943,110
16316,1943,340
16317,1943,216
16318,1943,72
16319,1943,131
16320,1943,3
16321,1943,32
16322,1944,433
16323,1944,258
16324,1944,29
16325,1944,43
16326,1944,21
16327,1944,79
16328,1944,80
16329,1944,340
16330,1944,3
16331,1944,45
16332,1945,240
16333,1945,21
16334,1945,157
16335,1945,59
16336,1945,62
16337,1945,45
16338,1946,40
16339,1946,27
16340,1946,10
16341,1946,29
16342,1946,194
16343,1946,50
16344,1946,187
16345,1946,35
16346,1947,181
16347,1947,28
16348,1947,650
16349,1947,303
16350,1947,776
16351,1947,1043
16352,1947,10
16353,1948,113
16354,1948,23
16355,1948,1036
16356,1948,176
16357,1948,10
16358,1948,12
16359,1949,255
16360,1949,195
16361,1949,883
16362,1949,873
16363,1949,106
16364,1949,50
16365,1949,650
16366,1949,29
16367,1949,286
16368,1950,40
16369,1950,257
16370,1950,215
16371,1950,23
16372,1950,24
16373,1950,152
16374,1950,151
16375,1950,168
16376,1950,215
16377,1950,21
16378,1950,43
16379,1950,80
16380,1950,72
16381,1950,878
16382,1950,8
16383,1950,24
16384,1951,151
16385,1951,133
16386,1951,43
16387,1951,21
16388,1951,29
16389,1951,79
16390,1951,46
16391,1951,24
16392,1952,240
16393,1952,87
16394,1952,21
16395,1952,882
16396,1952,79
16397,1952,72
16398,1952,80
16399,1952,340
16400,1952,24
16401,1952,3
16402,1952,352
16403,1952,8
16404,1952,15
16405,1952,131
16406,1953,20
16407,1953,240
16408,1953,43
16409,1953,144
16410,1953,47
16411,1953,8
16412,1953,54
16413,1953,23
16414,1953,15
16415,1954,627
16416,1954,6
16417,1954,29
16418,1954,363
16419,1954,92
16420,1954,13
16421,1954,43
16422,1955,1044
16423,1955,587
16424,1955,561
16425,1955,1045
16426,1955,10
16427,1955,29
16428,1955,24
16429,1956,778
16430,1956,6
16431,1956,206
16432,1956,75
16433,1956,58
16434,1956,133
16435,1957,359
16436,1957,206
16437,1957,213
16438,1957,215
16439,1957,344
16440,1959,99
16441,1959,878
16442,1960,206
16443,1960,229
16444,1960,594
16445,1960,281
16446,1960,950
16447,1960,812
16448,1960,29
16449,1960,677
16450,1960,109
16451,1960,37
16452,1960,8
16453,1960,68
16454,1961,136
16455,1961,10
16456,1961,205
16457,1961,29
16458,1961,27
16459,1961,50
16460,1961,179
16461,1961,619
16462,1962,437
16463,1962,168
16464,1962,151
16465,1962,45
16466,1962,10
16467,1962,159
16468,1962,90
16469,1962,79
16470,1962,43
16471,1962,21
16472,1962,92
16473,1963,56
16474,1963,47
16475,1963,120
16476,1963,28
16477,1963,59
16478,1963,117
16479,1964,175
16480,1964,42
16481,1964,3
16482,1964,8
16483,1964,132
16484,1964,10
16485,1964,72
16486,1964,9
16487,1964,21
16488,1964,79
16489,1964,15
16490,1965,42
16491,1965,148
16492,1965,1046
16493,1965,260
16494,1965,29
16495,1965,433
16496,1965,75
16497,1965,821
16498,1965,408
16499,1965,133
16500,1965,12
16501,1965,24
16502,1966,3
16503,1966,21
16504,1966,53
16505,1966,80
16506,1966,103
16507,1966,10
16508,1966,23
16509,1967,174
16510,1967,522
16511,1967,72
16512,1967,8
16513,1967,48
16514,1967,10
16515,1967,12
16516,1967,23
16517,1968,396
16518,1968,21
16519,1968,980
16520,1968,97
16521,1968,75
16522,1968,904
16523,1968,18
16524,1968,37
16525,1968,45
16526,1969,40
16527,1969,27
16528,1969,120
16529,1970,187
16530,1970,622
16531,1970,28
16532,1970,1047
16533,1970,1048
16534,1971,87
16535,1971,403
16536,1971,12
16537,1971,75
16538,1971,32
16539,1971,23
16540,1971,109
16541,1972,20
16542,1972,191
16543,1972,8
16544,1972,12
16545,1972,15
16546,1973,1049
16547,1973,10
16548,1973,37
16549,1973,24
16550,1974,235
16551,1974,80
16552,1974,159
16553,1974,256
16554,1974,924
16555,1974,75
16556,1974,199
16557,1974,109
16558,1975,40
16559,1975,10
16560,1975,29
16561,1975,195
16562,1975,50
16563,1975,61
16564,1975,50
16565,1975,10
16566,1975,120
16567,1976,244
16568,1976,21
16569,1976,50
16570,1976,3
16571,1976,93
16572,1976,72
16573,1976,45
16574,1976,373
16575,1977,513
16576,1977,122
16577,1977,21
16578,1977,131
16579,1977,142
16580,1977,72
16581,1977,79
16582,1977,758
16583,1977,23
16584,1977,2
16585,1978,411
16586,1978,187
16587,1978,959
16588,1978,9
16589,1978,1050
16590,1978,72
16591,1979,496
16592,1979,878
16593,1979,1051
16594,1979,104
16595,1979,300
16596,1979,72
16597,1979,103
16598,1980,631
16599,1980,157
16600,1980,213
16601,1980,50
16602,1980,923
16603,1981,1052
16604,1981,10
16605,1981,37
16606,1981,40
16607,1981,109
16608,1981,23
16609,1982,233
16610,1982,856
16611,1982,12
16612,1982,8
16613,1982,72
16614,1982,24
16615,1983,133
16616,1983,1053
16617,1983,399
16618,1983,109
16619,1984,229
16620,1984,144
16621,1984,21
16622,1984,43
16623,1984,67
16624,1984,22
16625,1984,45
16626,1984,213
16627,1984,29
16628,1984,79
16629,1985,175
16630,1985,38
16631,1985,385
16632,1985,67
16633,1985,29
16634,1985,23
16635,1986,168
16636,1986,50
16637,1986,120
16638,1986,592
16639,1987,87
16640,1987,21
16641,1987,415
16642,1987,22
16643,1987,23
16644,1987,24
16645,1988,805
16646,1988,340
16647,1988,80
16648,1988,106
16649,1989,328
16650,1989,50
16651,1989,106
16652,1989,1054
16653,1989,1055
16654,1989,49
16655,1989,181
16656,1990,151
16657,1990,267
16658,1990,240
16659,1990,161
16660,1990,13
16661,1990,72
16662,1990,21
16663,1990,97
16664,1990,154
16665,1990,95
16666,1990,515
16667,1990,45
16668,1990,373
16669,1990,68
16670,1991,1056
16671,1991,83
16672,1991,53
16673,1991,54
16674,1991,873
16675,1991,39
16676,1992,288
16677,1992,300
16678,1992,142
16679,1992,11
16680,1992,131
16681,1992,44
16682,1992,222
16683,1992,83
16684,1992,174
16685,1992,80
16686,1993,72
16687,1993,120
16688,1994,1012
16689,1994,243
16690,1994,1057
16691,1994,27
16692,1994,502
16693,1994,189
16694,1995,29
16695,1995,304
16696,1995,80
16697,1995,17
16698,1995,123
16699,1995,592
16700,1995,637
16701,1996,734
16702,1996,61
16703,1996,430
16704,1996,43
16705,1996,220
16706,1996,563
16707,1996,23
16708,1996,445
16709,1996,756
16710,1996,11
16711,1996,230
16712,1996,24
16713,1996,652
16714,1997,171
16715,1997,21
16716,1997,17
16717,1997,9
16718,1997,46
16719,1997,10
16720,1997,11
16721,1997,300
16722,1997,12
16723,1997,7
16724,1998,596
16725,1998,21
16726,1998,17
16727,1998,531
16728,1998,8
16729,1998,9
16730,1998,11
16731,1998,10
16732,1998,48
16733,1998,23
16734,1998,54
16735,1998,19
16736,1998,12
16737,1999,490
16738,1999,50
16739,1999,75
16740,1999,10
16741,1999,157
16742,1999,820
16743,2000,95
16744,2000,92
16745,2000,295
16746,2000,967
16747,2000,72
16748,2000,162
16749,2000,111
16750,2000,24
16751,2000,59
16752,2000,89
16753,2001,174
16754,2001,380
16755,2001,21
16756,2001,1058
16757,2001,17
16758,2001,632
16759,2001,1059
16760,2001,23
16761,2001,93
16762,2001,142
16763,2001,215
16764,2001,87
16765,2001,39
16766,2001,1060
16767,2001,102
16768,2001,9
16769,2002,50
16770,2002,35
16771,2002,24
16772,2002,311
16773,2002,186
16774,2002,94
16775,2002,117
16776,2002,619
16777,2003,1061
16778,2003,345
16779,2003,62
16780,2003,1062
16781,2003,56
16782,2003,59
16783,2003,111
16784,2003,73
16785,2003,24
16786,2003,45
16787,2003,1063
16788,2004,29
16789,2004,10
16790,2004,1064
16791,2004,23
16792,2004,3
16793,2004,94
16794,2004,180
16795,2004,195
16796,2004,117
16797,2004,179
16798,2005,743
16799,2005,617
16800,2005,873
16801,2005,89
16802,2005,50
16803,2005,24
16804,2005,45
16805,2006,39
16806,2006,42
16807,2006,3
16808,2006,8
16809,2006,93
16810,2006,84
16811,2006,48
16812,2006,12
16813,2006,133
16814,2006,12
16815,2006,7
16816,2006,24
16817,2006,6
16818,2006,363
16819,2008,1065
16820,2008,679
16821,2008,151
16822,2008,111
16823,2008,49
16824,2008,68
16825,2008,24
16826,2008,45
16827,2008,65
16828,2008,23
16829,2009,144
16830,2009,21
16831,2009,17
16832,2009,80
16833,2009,340
16834,2009,23
16835,2009,3
16836,2009,7
16837,2009,8
16838,2009,54
16839,2009,11
16840,2009,48
16841,2009,10
16842,2009,12
16843,2009,45
16844,2010,87
16845,2010,517
16846,2010,80
16847,2010,340
16848,2010,21
16849,2010,17
16850,2010,102
16851,2010,11
16852,2010,222
16853,2010,83
16854,2010,174
16855,2010,748
16856,2011,240
16857,2011,72
16858,2011,21
16859,2011,163
16860,2011,46
16861,2011,80
16862,2011,7
16863,2011,92
16864,2011,126
16865,2012,171
16866,2012,486
16867,2012,17
16868,2012,80
16869,2012,340
16870,2012,23
16871,2012,131
16872,2012,10
16873,2012,300
16874,2012,11
16875,2013,476
16876,2013,335
16877,2013,80
16878,2013,72
16879,2013,21
16880,2013,430
16881,2013,269
16882,2013,563
16883,2013,23
16884,2013,149
16885,2013,52
16886,2013,84
16887,2013,54
16888,2013,7
16889,2013,109
16890,2014,396
16891,2014,184
16892,2014,110
16893,2014,21
16894,2014,43
16895,2014,398
16896,2014,52
16897,2014,11
16898,2014,907
16899,2014,399
16900,2014,48
16901,2014,106
16902,2014,84
16903,2014,37
16904,2015,1066
16905,2015,151
16906,2015,519
16907,2015,72
16908,2015,154
16909,2015,701
16910,2015,24
16911,2015,89
16912,2015,107
16913,2016,380
16914,2016,29
16915,2016,133
16916,2016,530
16917,2016,68
16918,2016,17
16919,2016,21
16920,2016,46
16921,2016,23
16922,2016,104
16923,2016,10
16924,2017,6
16925,2017,110
16926,2017,168
16927,2017,133
16928,2017,24
16929,2017,52
16930,2017,10
16931,2017,9
16932,2017,109
16933,2017,19
16934,2017,12
16935,2018,215
16936,2018,174
16937,2018,21
16938,2018,80
16939,2018,340
16940,2018,17
16941,2018,11
16942,2018,93
16943,2018,23
16944,2018,8
16945,2018,10
16946,2018,300
16947,2018,9
16948,2018,12
16949,2018,7
16950,2018,45
16951,2019,311
16952,2019,72
16953,2019,89
16954,2019,84
16955,2019,8
16956,2019,120
16957,2020,800
16958,2020,632
16959,2020,17
16960,2020,9
16961,2020,132
16962,2020,72
16963,2020,230
16964,2020,10
16965,2020,109
16966,2020,7
16967,2020,12
16968,2021,43
16969,2021,215
16970,2021,393
16971,2021,110
16972,2021,158
16973,2022,62
16974,2022,24
16975,2022,10
16976,2022,80
16977,2022,340
16978,2023,144
16979,2023,171
16980,2023,21
16981,2023,161
16982,2023,17
16983,2023,11
16984,2023,80
16985,2023,340
16986,2023,52
16987,2023,9
16988,2023,676
16989,2023,266
16990,2023,85
16991,2023,343
16992,2024,160
16993,2024,110
16994,2024,812
16995,2024,743
16996,2024,21
16997,2024,39
16998,2024,52
16999,2024,9
17000,2024,18
17001,2024,19
17002,2024,11
17003,2024,12
17004,2025,40
17005,2025,67
17006,2025,23
17007,2025,215
17008,2025,80
17009,2025,263
17010,2025,335
17011,2025,8
17012,2025,649
17013,2025,17
17014,2025,7
17015,2026,21
17016,2026,192
17017,2027,82
17018,2027,52
17019,2027,10
17020,2027,12
17021,2027,218
17022,2027,45
17023,2028,1067
17024,2028,24
17025,2028,2
17026,2028,23
17027,2028,430
17028,2028,103
17029,2028,10
17030,2028,24
17031,2028,220
17032,2028,1068
17033,2029,175
17034,2029,59
17035,2029,46
17036,2029,48
17037,2029,126
17038,2030,107
17039,2030,213
17040,2030,29
17041,2030,120
17042,2030,50
17043,2031,158
17044,2031,21
17045,2031,57
17046,2031,59
17047,2031,24
17048,2031,45
17049,2031,668
17050,2032,13
17051,2032,87
17052,2032,380
17053,2032,11
17054,2032,17
17055,2032,142
17056,2032,132
17057,2032,24
17058,2032,45
17059,2033,27
17060,2033,28
17061,2033,73
17062,2033,24
17063,2034,151
17064,2034,24
17065,2034,45
17066,2034,80
17067,2034,44
17068,2034,72
17069,2034,21
17070,2034,89
17071,2035,437
17072,2035,131
17073,2035,54
17074,2035,23
17075,2035,8
17076,2035,84
17077,2035,85
17078,2035,48
17079,2035,9
17080,2035,8
17081,2035,131
17082,2035,19
17083,2035,11
17084,2035,80
17085,2035,17
17086,2035,21
17087,2036,29
17088,2036,17
17089,2036,131
17090,2036,8
17091,2036,15
17092,2037,158
17093,2037,174
17094,2037,17
17095,2037,46
17096,2037,24
17097,2037,126
17098,2038,35
17099,2038,34
17100,2038,50
17101,2038,29
17102,2038,923
17103,2038,28
17104,2038,1069
17105,2038,442
17106,2039,223
17107,2039,242
17108,2039,68
17109,2039,11
17110,2039,821
17111,2039,133
17112,2039,12
17113,2039,263
17114,2039,52
17115,2040,1070
17116,2040,17
17117,2040,72
17118,2040,39
17119,2040,43
17120,2040,84
17121,2040,131
17122,2040,9
17123,2040,15
17124,2040,54
17125,2041,62
17126,2041,830
17127,2041,302
17128,2041,166
17129,2042,144
17130,2042,67
17131,2042,3
17132,2042,191
17133,2043,53
17134,2043,12
17135,2043,10
17136,2043,9
17137,2043,109
17138,2043,365
17139,2043,175
17140,2043,55
17141,2044,523
17142,2044,43
17143,2044,72
17144,2044,258
17145,2044,101
17146,2044,8
17147,2044,46
17148,2044,23
17149,2044,48
17150,2044,24
17151,2044,45
17152,2044,12
17153,2044,109
17154,2044,19
17155,2045,374
17156,2045,841
17157,2045,830
17158,2045,950
17159,2045,153
17160,2045,541
17161,2045,8
17162,2045,388
17163,2045,109
17164,2045,18
17165,2045,11
17166,2045,19
17167,2045,37
17168,2045,52
17169,2045,388
17170,2045,109
17171,2045,18
17172,2045,11
17173,2045,19
17174,2046,110
17175,2046,80
17176,2046,17
17177,2046,29
17178,2046,3
17179,2046,24
17180,2046,46
17181,2047,1071
17182,2047,281
17183,2047,102
17184,2047,11
17185,2047,218
17186,2047,83
17187,2047,174
17188,2047,23
17189,2048,122
17190,2048,110
17191,2048,24
17192,2048,9
17193,2048,11
17194,2048,109
17195,2048,10
17196,2048,104
17197,2048,7
17198,2049,29
17199,2049,153
17200,2049,1072
17201,2049,59
17202,2049,68
17203,2049,24
17204,2049,45
17205,2049,668
17206,2049,10
17207,2050,229
17208,2050,42
17209,2050,263
17210,2050,1073
17211,2050,92
17212,2050,43
17213,2050,385
17214,2050,14
17215,2051,263
17216,2051,335
17217,2051,21
17218,2051,110
17219,2051,92
17220,2051,43
17221,2051,304
17222,2051,488
17223,2051,109
17224,2051,10
17225,2052,1074
17226,2052,29
17227,2052,23
17228,2052,3
17229,2052,280
17230,2053,50
17231,2053,193
17232,2053,10
17233,2053,28
17234,2053,29
17235,2053,180
17236,2053,94
17237,2053,50
17238,2053,1075
17239,2053,28
17240,2053,470
17241,2053,94
17242,2054,1076
17243,2054,6
17244,2054,29
17245,2054,263
17246,2054,172
17247,2054,385
17248,2054,43
17249,2054,21
17250,2054,87
17251,2054,168
17252,2054,335
17253,2054,17
17254,2054,110
17255,2054,11
17256,2054,18
17257,2054,109
17258,2054,12
17259,2055,23
17260,2055,10
17261,2055,37
17262,2056,1077
17263,2056,1078
17264,2056,10
17265,2056,346
17266,2057,258
17267,2057,385
17268,2057,21
17269,2057,42
17270,2057,43
17271,2057,23
17272,2057,8
17273,2057,10
17274,2057,7
17275,2057,45
17276,2057,12
17277,2057,89
17278,2057,24
17279,2058,339
17280,2058,241
17281,2058,50
17282,2058,89
17283,2058,24
17284,2058,45
17285,2059,50
17286,2059,255
17287,2059,10
17288,2059,24
17289,2059,29
17290,2059,23
17291,2059,483
17292,2059,177
17293,2059,29
17294,2059,256
17295,2059,311
17296,2059,119
17297,2059,1078
17298,2059,256
17299,2059,346
17300,2060,1079
17301,2060,527
17302,2060,240
17303,2060,171
17304,2060,80
17305,2060,340
17306,2060,17
17307,2060,102
17308,2060,11
17309,2060,8
17310,2060,24
17311,2061,153
17312,2061,144
17313,2061,624
17314,2061,398
17315,2061,166
17316,2061,48
17317,2061,37
17318,2062,414
17319,2062,50
17320,2062,10
17321,2062,29
17322,2062,40
17323,2062,50
17324,2062,94
17325,2062,49
17326,2063,393
17327,2063,229
17328,2063,67
17329,2063,24
17330,2064,520
17331,2064,359
17332,2064,59
17333,2064,908
17334,2064,75
17335,2064,45
17336,2065,110
17337,2065,107
17338,2065,75
17339,2065,45
17340,2065,24
17341,2066,491
17342,2066,158
17343,2066,72
17344,2066,29
17345,2066,17
17346,2066,21
17347,2066,61
17348,2066,388
17349,2066,153
17350,2066,37
17351,2066,23
17352,2066,8
17353,2066,12
17354,2066,15
17355,2066,9
17356,2066,120
17357,2066,3
17358,2067,385
17359,2067,29
17360,2067,133
17361,2067,46
17362,2067,27
17363,2067,45
17364,2067,15
17365,2068,168
17366,2068,92
17367,2068,110
17368,2068,335
17369,2068,52
17370,2068,48
17371,2068,109
17372,2068,914
17373,2068,7
17374,2069,148
17375,2069,257
17376,2069,8
17377,2069,142
17378,2069,9
17379,2069,11
17380,2069,84
17381,2069,12
17382,2069,15
17383,2070,151
17384,2070,335
17385,2070,133
17386,2070,43
17387,2070,17
17388,2070,80
17389,2070,40
17390,2070,29
17391,2070,123
17392,2070,130
17393,2071,627
17394,2071,21
17395,2071,59
17396,2071,9
17397,2071,8
17398,2071,353
17399,2071,10
17400,2071,11
17401,2071,17
17402,2071,52
17403,2071,23
17404,2072,1080
17405,2072,92
17406,2072,1081
17407,2072,109
17408,2072,89
17409,2072,84
17410,2072,24
17411,2072,19
17412,2073,365
17413,2073,44
17414,2073,7
17415,2073,23
17416,2073,10
17417,2073,9
17418,2073,11
17419,2073,142
17420,2073,109
17421,2073,80
17422,2073,1082
17423,2074,415
17424,2074,561
17425,2074,135
17426,2074,1083
17427,2074,74
17428,2075,87
17429,2075,151
17430,2075,80
17431,2075,340
17432,2075,43
17433,2075,17
17434,2075,498
17435,2075,29
17436,2075,40
17437,2075,123
17438,2075,11
17439,2075,8
17440,2075,131
17441,2075,19
17442,2076,133
17443,2076,29
17444,2076,304
17445,2076,92
17446,2076,90
17447,2076,45
17448,2077,151
17449,2077,1084
17450,2077,9
17451,2078,110
17452,2078,24
17453,2078,92
17454,2078,21
17455,2078,11
17456,2078,45
17457,2078,54
17458,2078,1085
17459,2078,109
17460,2079,174
17461,2079,21
17462,2079,17
17463,2079,43
17464,2079,29
17465,2079,133
17466,2079,46
17467,2080,351
17468,2080,144
17469,2080,21
17470,2080,265
17471,2080,50
17472,2080,40
17473,2080,24
17474,2080,45
17475,2081,433
17476,2081,144
17477,2081,21
17478,2081,17
17479,2081,80
17480,2081,72
17481,2081,52
17482,2081,10
17483,2081,9
17484,2081,8
17485,2081,12
17486,2081,23
17487,2081,212
17488,2082,171
17489,2082,158
17490,2082,1086
17491,2082,53
17492,2082,93
17493,2082,11
17494,2082,9
17495,2082,7
17496,2082,12
17497,2082,17
17498,2083,783
17499,2083,40
17500,2083,29
17501,2083,24
17502,2083,555
17503,2083,45
17504,2083,8
17505,2083,10
17506,2083,109
17507,2083,23
17508,2083,39
17509,2083,358
17510,2083,16
17511,2084,107
17512,2084,880
17513,2084,70
17514,2084,62
17515,2084,1030
17516,2085,993
17517,2085,1087
17518,2085,19
17519,2085,12
17520,2086,586
17521,2086,43
17522,2086,27
17523,2086,29
17524,2087,258
17525,2087,743
17526,2087,21
17527,2087,92
17528,2087,259
17529,2087,8
17530,2087,10
17531,2087,12
17532,2087,15
17533,2088,1034
17534,2088,110
17535,2088,29
17536,2088,229
17537,2088,92
17538,2088,17
17539,2088,72
17540,2088,80
17541,2088,109
17542,2088,3
17543,2088,12
17544,2088,15
17545,2088,52
17546,2088,102
17547,2088,23
17548,2088,120
17549,2088,131
17550,2088,11
17551,2088,17
17552,2088,80
17553,2089,29
17554,2089,107
17555,2089,666
17556,2089,28
17557,2089,10
17558,2089,54
17559,2089,75
17560,2089,58
17561,2089,399
17562,2089,1088
17563,2089,1089
17564,2089,668
17565,2090,133
17566,2090,92
17567,2090,92
17568,2090,21
17569,2090,43
17570,2090,17
17571,2090,866
17572,2090,110
17573,2090,8
17574,2090,46
17575,2090,12
17576,2090,19
17577,2090,89
