id,recipe_id,name,type
6738,2264,락토,kind
6739,2265,데치기,method
6740,2265,영양식,occation
6741,2265,페스코,kind
6742,2266,끓이기,method
6743,2266,일상,occation
6744,2266,페스코,kind
6745,2267,부침,method
6746,2267,술안주,occation
6747,2267,오보,kind
6748,2268,기타,method
6749,2268,간식,occation
6750,2268,락토/오보,kind
6751,2269,찜,method
6752,2269,일상,occation
6753,2269,비건,kind
6754,2270,볶음,method
6755,2270,도시락,occation
6756,2270,오보,kind
6757,2271,끓이기,method
6758,2271,손님접대,occation
6759,2271,락토,kind
6760,2272,기타,method
6761,2272,손님접대,occation
6762,2272,락토,kind
6763,2273,볶음,method
6764,2273,도시락,occation
6765,2273,페스코,kind
6766,2274,볶음,method
6767,2274,일상,occation
6768,2274,페스코,kind
6769,2275,찜,method
6770,2275,도시락,occation
6771,2275,오보,kind
6772,2276,볶음,method
6773,2276,영양식,occation
6774,2276,페스코,kind
6775,2277,굽기,method
6776,2277,간식,occation
6777,2277,락토,kind
6778,2278,볶음,method
6779,2278,일상,occation
6780,2278,페스코,kind
6781,2279,굽기,method
6782,2279,일상,occation
6783,2279,페스코,kind
6784,2280,끓이기,method
6785,2280,일상,occation
6786,2280,페스코,kind
6787,2281,무침,method
6788,2281,일상,occation
6789,2281,페스코,kind
6790,2282,볶음,method
6791,2282,손님접대,occation
6792,2282,페스코,kind
6793,2283,볶음,method
6794,2283,초스피드,occation
6795,2283,오보,kind
6796,2284,끓이기,method
6797,2284,일상,occation
6798,2284,비건,kind
6799,2285,무침,method
6800,2285,일상,occation
6801,2285,페스코,kind
6802,2286,볶음,method
6803,2286,일상,occation
6804,2286,페스코,kind
6805,2287,끓이기,method
6806,2287,일상,occation
6807,2287,락토,kind
6808,2288,굽기,method
6809,2288,일상,occation
6810,2288,락토,kind
6811,2289,기타,method
6812,2289,일상,occation
6813,2289,오보,kind
6814,2290,굽기,method
6815,2290,일상,occation
6816,2290,락토,kind
6817,2291,기타,method
6818,2291,간식,occation
6819,2291,락토,kind
6820,2292,끓이기,method
6821,2292,일상,occation
6822,2292,페스코,kind
6823,2293,절임,method
6824,2293,일상,occation
6825,2293,비건,kind
6826,2294,볶음,method
6827,2294,일상,occation
6828,2294,페스코,kind
6829,2295,볶음,method
6830,2295,일상,occation
6831,2295,페스코,kind
6832,2296,볶음,method
6833,2296,일상,occation
6834,2296,오보,kind
6835,2297,부침,method
6836,2297,일상,occation
6837,2297,페스코,kind
6838,2298,조림,method
6839,2298,일상,occation
6840,2298,비건,kind
6841,2299,기타,method
6842,2299,간식,occation
6843,2299,락토,kind
6844,2300,삶기,method
6845,2300,초스피드,occation
6846,2300,비건,kind
6847,2301,무침,method
6848,2301,일상,occation
6849,2301,비건,kind
6850,2302,굽기,method
6851,2302,일상,occation
6852,2302,비건,kind
6853,2303,기타,method
6854,2303,일상,occation
6855,2303,페스코,kind
6856,2304,삶기,method
6857,2304,일상,occation
6858,2304,오보,kind
6859,2305,기타,method
6860,2305,일상,occation
6861,2305,비건,kind
6862,2306,굽기,method
6863,2306,간식,occation
6864,2306,락토/오보,kind
6865,2307,굽기,method
6866,2307,기타,occation
6867,2307,락토/오보,kind
6868,2309,굽기,method
6869,2309,일상,occation
6870,2309,페스코,kind
6871,2310,기타,method
6872,2310,일상,occation
6873,2310,비건,kind
6874,2311,굽기,method
6875,2311,간식,occation
6876,2311,락토/오보,kind
6877,2312,기타,method
6878,2312,일상,occation
6879,2312,비건,kind
6880,2313,볶음,method
6881,2313,일상,occation
6882,2313,락토/오보,kind
6883,2314,부침,method
6884,2314,일상,occation
6885,2314,페스코,kind
6886,2315,비빔,method
6887,2315,도시락,occation
6888,2315,페스코,kind
6889,2316,기타,method
6890,2316,간식,occation
6891,2316,락토,kind
6892,2317,볶음,method
6893,2317,일상,occation
6894,2317,비건,kind
6895,2318,무침,method
6896,2318,술안주,occation
6897,2318,페스코,kind
6898,2319,조림,method
6899,2319,다이어트,occation
6900,2319,비건,kind
6901,2320,굽기,method
6902,2320,일상,occation
6903,2320,페스코,kind
6904,2321,기타,method
6905,2321,영양식,occation
6906,2321,락토,kind
6907,2322,기타,method
6908,2322,도시락,occation
6909,2322,비건,kind
6910,2323,기타,method
6911,2323,술안주,occation
6912,2323,비건,kind
6913,2324,기타,method
6914,2324,일상,occation
6915,2324,비건,kind
6916,2325,굽기,method
6917,2325,간식,occation
6918,2325,락토/오보,kind
6919,2326,조림,method
6920,2326,일상,occation
6921,2326,페스코,kind
6922,2327,끓이기,method
6923,2327,일상,occation
6924,2327,페스코,kind
6925,2328,끓이기,method
6926,2328,손님접대,occation
6927,2328,페스코,kind
6928,2329,기타,method
6929,2329,일상,occation
6930,2329,페스코,kind
6931,2330,무침,method
6932,2330,일상,occation
6933,2330,비건,kind
6934,2331,기타,method
6935,2331,간식,occation
6936,2331,오보,kind
6937,2332,무침,method
6938,2332,일상,occation
6939,2332,비건,kind
6940,2333,무침,method
6941,2333,일상,occation
6942,2333,비건,kind
6943,2334,기타,method
6944,2334,일상,occation
6945,2334,페스코,kind
6946,2335,무침,method
6947,2335,간식,occation
6948,2335,오보,kind
6949,2336,기타,method
6950,2336,술안주,occation
6951,2336,비건,kind
6952,2337,기타,method
6953,2337,일상,occation
6954,2337,비건,kind
6955,2338,굽기,method
6956,2338,일상,occation
6957,2338,오보,kind
6958,2339,절임,method
6959,2339,일상,occation
6960,2339,비건,kind
6961,2340,굽기,method
6962,2340,간식,occation
6963,2340,오보,kind
6964,2341,무침,method
6965,2341,일상,occation
6966,2341,비건,kind
6967,2342,굽기,method
6968,2342,간식,occation
6969,2342,락토,kind
6970,2343,절임,method
6971,2343,일상,occation
6972,2343,비건,kind
6973,2344,끓이기,method
6974,2344,일상,occation
6975,2344,페스코,kind
6976,2345,굽기,method
6977,2345,일상,occation
6978,2345,락토/오보,kind
6979,2347,조림,method
6980,2347,일상,occation
6981,2347,페스코,kind
6982,2348,굽기,method
6983,2348,일상,occation
6984,2348,페스코,kind
6985,2349,삶기,method
6986,2349,간식,occation
6987,2349,락토/오보,kind
6988,2350,무침,method
6989,2350,일상,occation
6990,2350,비건,kind
6991,2351,끓이기,method
6992,2351,일상,occation
6993,2351,비건,kind
6994,2352,볶음,method
6995,2352,일상,occation
6996,2352,페스코,kind
6997,2353,끓이기,method
6998,2353,일상,occation
6999,2353,락토,kind
7000,2354,조림,method
7001,2354,일상,occation
7002,2354,페스코,kind
7003,2355,끓이기,method
7004,2355,일상,occation
7005,2355,비건,kind
7006,2356,볶음,method
7007,2356,일상,occation
7008,2356,페스코,kind
7009,2357,끓이기,method
7010,2357,일상,occation
7011,2357,페스코,kind
7012,2358,찜,method
7013,2358,초스피드,occation
7014,2358,페스코,kind
7015,2359,무침,method
7016,2359,일상,occation
7017,2359,페스코,kind
7018,2360,부침,method
7019,2360,영양식,occation
7020,2360,오보,kind
7021,2361,굽기,method
7022,2361,간식,occation
7023,2361,락토/오보,kind
7024,2362,무침,method
7025,2362,일상,occation
7026,2362,비건,kind
7027,2363,부침,method
7028,2363,일상,occation
7029,2363,오보,kind
7030,2364,조림,method
7031,2364,일상,occation
7032,2364,페스코,kind
7033,2365,끓이기,method
7034,2365,일상,occation
7035,2365,페스코,kind
7036,2366,굽기,method
7037,2366,기타,occation
7038,2366,락토,kind
7039,2367,무침,method
7040,2367,일상,occation
7041,2367,비건,kind
7042,2368,무침,method
7043,2368,초스피드,occation
7044,2368,비건,kind
7045,2369,볶음,method
7046,2369,일상,occation
7047,2369,페스코,kind
7048,2370,기타,method
7049,2370,도시락,occation
7050,2370,페스코,kind
7051,2371,부침,method
7052,2371,초스피드,occation
7053,2371,비건,kind
7054,2372,조림,method
7055,2372,일상,occation
7056,2372,페스코,kind
7057,2373,삶기,method
7058,2373,술안주,occation
7059,2373,페스코,kind
7060,2374,무침,method
7061,2374,일상,occation
7062,2374,비건,kind
7063,2375,끓이기,method
7064,2375,일상,occation
7065,2375,페스코,kind
7066,2376,볶음,method
7067,2376,일상,occation
7068,2376,오보,kind
7069,2377,볶음,method
7070,2377,일상,occation
7071,2377,페스코,kind
7072,2378,굽기,method
7073,2378,간식,occation
7074,2378,오보,kind
7075,2379,굽기,method
7076,2379,일상,occation
7077,2379,비건,kind
7078,2380,굽기,method
7079,2380,일상,occation
7080,2380,비건,kind
7081,2381,볶음,method
7082,2381,일상,occation
7083,2381,페스코,kind
7084,2382,조림,method
7085,2382,일상,occation
7086,2382,비건,kind
7087,2383,튀김,method
7088,2383,일상,occation
7089,2383,비건,kind
7090,2384,튀김,method
7091,2384,일상,occation
7092,2384,페스코,kind
7093,2385,조림,method
7094,2385,술안주,occation
7095,2385,비건,kind
7096,2386,조림,method
7097,2386,영양식,occation
7098,2386,비건,kind
7099,2387,끓이기,method
7100,2387,간식,occation
7101,2387,페스코,kind
7102,2388,기타,method
7103,2388,간식,occation
7104,2388,락토,kind
7105,2389,끓이기,method
7106,2389,영양식,occation
7107,2389,페스코,kind
7108,2390,볶음,method
7109,2390,일상,occation
7110,2390,오보,kind
7111,2391,조림,method
7112,2391,일상,occation
7113,2391,비건,kind
7114,2392,굽기,method
7115,2392,손님접대,occation
7116,2392,락토/오보,kind
7117,2393,비빔,method
7118,2393,초스피드,occation
7119,2393,락토/오보,kind
7120,2394,볶음,method
7121,2394,일상,occation
7122,2394,비건,kind
7123,2395,절임,method
7124,2395,일상,occation
7125,2395,비건,kind
7126,2396,기타,method
7127,2396,술안주,occation
7128,2396,락토/오보,kind
7129,2397,조림,method
7130,2397,일상,occation
7131,2397,페스코,kind
7132,2398,굽기,method
7133,2398,간식,occation
7134,2398,락토/오보,kind
7135,2399,부침,method
7136,2399,일상,occation
7137,2399,오보,kind
7138,2400,끓이기,method
7139,2400,간식,occation
7140,2400,락토/오보,kind
7141,2401,무침,method
7142,2401,영양식,occation
7143,2401,비건,kind
7144,2402,부침,method
7145,2402,간식,occation
7146,2402,페스코,kind
7147,2403,굽기,method
7148,2403,간식,occation
7149,2403,락토/오보,kind
7150,2404,볶음,method
7151,2404,일상,occation
7152,2404,페스코,kind
7153,2405,볶음,method
7154,2405,일상,occation
7155,2405,페스코,kind
7156,2406,조림,method
7157,2406,일상,occation
7158,2406,비건,kind
7159,2407,무침,method
7160,2407,일상,occation
7161,2407,페스코,kind
7162,2408,볶음,method
7163,2408,일상,occation
7164,2408,비건,kind
7165,2409,볶음,method
7166,2409,초스피드,occation
7167,2409,비건,kind
7168,2410,기타,method
7169,2410,일상,occation
7170,2410,락토/오보,kind
7171,2411,부침,method
7172,2411,일상,occation
7173,2411,비건,kind
7174,2412,볶음,method
7175,2412,일상,occation
7176,2412,락토,kind
7177,2414,삶기,method
7178,2414,간식,occation
7179,2414,오보,kind
7180,2415,볶음,method
7181,2415,일상,occation
7182,2415,페스코,kind
7183,2416,볶음,method
7184,2416,영양식,occation
7185,2416,페스코,kind
7186,2417,비빔,method
7187,2417,일상,occation
7188,2417,페스코,kind
7189,2418,기타,method
7190,2418,간식,occation
7191,2418,오보,kind
7192,2419,부침,method
7193,2419,일상,occation
7194,2419,락토/오보,kind
7195,2420,기타,method
7196,2420,간식,occation
7197,2420,락토,kind
7198,2422,끓이기,method
7199,2422,초스피드,occation
7200,2422,비건,kind
7201,2423,기타,method
7202,2423,간식,occation
7203,2423,락토,kind
7204,2424,볶음,method
7205,2424,일상,occation
7206,2424,페스코,kind
7207,2425,볶음,method
7208,2425,일상,occation
7209,2425,페스코,kind
7210,2426,볶음,method
7211,2426,일상,occation
7212,2426,페스코,kind
7213,2427,조림,method
7214,2427,일상,occation
7215,2427,페스코,kind
7216,2428,부침,method
7217,2428,일상,occation
7218,2428,페스코,kind
7219,2429,끓이기,method
7220,2429,간식,occation
7221,2429,비건,kind
7222,2430,부침,method
7223,2430,야식,occation
7224,2430,비건,kind
7225,2431,기타,method
7226,2431,초스피드,occation
7227,2431,락토,kind
7228,2432,기타,method
7229,2432,간식,occation
7230,2432,락토,kind
7231,2433,튀김,method
7232,2433,손님접대,occation
7233,2433,비건,kind
7234,2434,볶음,method
7235,2434,일상,occation
7236,2434,페스코,kind
7237,2435,끓이기,method
7238,2435,손님접대,occation
7239,2435,페스코,kind
7240,2436,부침,method
7241,2436,간식,occation
7242,2436,페스코,kind
7243,2437,부침,method
7244,2437,술안주,occation
7245,2437,비건,kind
7246,2438,기타,method
7247,2438,간식,occation
7248,2438,오보,kind
7249,2439,굽기,method
7250,2439,간식,occation
7251,2439,락토/오보,kind
7252,2440,무침,method
7253,2440,초스피드,occation
7254,2440,페스코,kind
7255,2441,무침,method
7256,2441,일상,occation
7257,2441,비건,kind
7258,2442,절임,method
7259,2442,일상,occation
7260,2442,페스코,kind
7261,2443,볶음,method
7262,2443,손님접대,occation
7263,2443,페스코,kind
7264,2444,볶음,method
7265,2444,일상,occation
7266,2444,페스코,kind
7267,2445,끓이기,method
7268,2445,일상,occation
7269,2445,페스코,kind
7270,2446,조림,method
7271,2446,초스피드,occation
7272,2446,비건,kind
7273,2447,찜,method
7274,2447,도시락,occation
7275,2447,오보,kind
7276,2448,끓이기,method
7277,2448,초스피드,occation
7278,2448,페스코,kind
7279,2450,기타,method
7280,2450,일상,occation
7281,2450,비건,kind
7282,2451,볶음,method
7283,2451,영양식,occation
7284,2451,페스코,kind
7285,2452,끓이기,method
7286,2452,일상,occation
7287,2452,페스코,kind
7288,2453,무침,method
7289,2453,일상,occation
7290,2453,페스코,kind
7291,2454,기타,method
7292,2454,손님접대,occation
7293,2454,락토/오보,kind
7294,2455,볶음,method
7295,2455,일상,occation
7296,2455,비건,kind
7297,2456,부침,method
7298,2456,간식,occation
7299,2456,비건,kind
7300,2457,끓이기,method
7301,2457,일상,occation
7302,2457,페스코,kind
7303,2458,볶음,method
7304,2458,초스피드,occation
7305,2458,페스코,kind
7306,2459,조림,method
7307,2459,영양식,occation
7308,2459,오보,kind
7309,2460,볶음,method
7310,2460,일상,occation
7311,2460,비건,kind
7312,2462,비빔,method
7313,2462,간식,occation
7314,2462,비건,kind
7315,2463,굽기,method
7316,2463,초스피드,occation
7317,2463,페스코,kind
7318,2464,부침,method
7319,2464,간식,occation
7320,2464,페스코,kind
7321,2465,끓이기,method
7322,2465,해장,occation
7323,2465,페스코,kind
7324,2466,데치기,method
7325,2466,일상,occation
7326,2466,비건,kind
7327,2467,끓이기,method
7328,2467,영양식,occation
7329,2467,페스코,kind
7330,2468,볶음,method
7331,2468,일상,occation
7332,2468,페스코,kind
7333,2469,무침,method
7334,2469,일상,occation
7335,2469,비건,kind
7336,2470,볶음,method
7337,2470,일상,occation
7338,2470,페스코,kind
7339,2471,무침,method
7340,2471,초스피드,occation
7341,2471,비건,kind
7342,2472,볶음,method
7343,2472,초스피드,occation
7344,2472,페스코,kind
7345,2473,굽기,method
7346,2473,일상,occation
7347,2473,락토,kind
7348,2474,기타,method
7349,2474,일상,occation
7350,2474,페스코,kind
7351,2475,굽기,method
7352,2475,간식,occation
7353,2475,락토/오보,kind
7354,2476,무침,method
7355,2476,영양식,occation
7356,2476,비건,kind
7357,2477,볶음,method
7358,2477,일상,occation
7359,2477,오보,kind
7360,2478,끓이기,method
7361,2478,일상,occation
7362,2478,비건,kind
7363,2479,기타,method
7364,2479,일상,occation
7365,2479,비건,kind
7366,2480,굽기,method
7367,2480,일상,occation
7368,2480,오보,kind
7369,2481,데치기,method
7370,2481,일상,occation
7371,2481,비건,kind
7372,2482,기타,method
7373,2482,초스피드,occation
7374,2482,락토/오보,kind
7375,2483,끓이기,method
7376,2483,간식,occation
7377,2483,락토,kind
7378,2484,기타,method
7379,2484,,occation
7380,2484,페스코,kind
7381,2485,부침,method
7382,2485,일상,occation
7383,2485,오보,kind
7384,2486,굽기,method
7385,2486,간식,occation
7386,2486,락토,kind
7387,2487,무침,method
7388,2487,일상,occation
7389,2487,비건,kind
7390,2488,볶음,method
7391,2488,초스피드,occation
7392,2488,비건,kind
7393,2489,끓이기,method
7394,2489,일상,occation
7395,2489,페스코,kind
7396,2490,무침,method
7397,2490,일상,occation
7398,2490,페스코,kind
7399,2491,끓이기,method
7400,2491,손님접대,occation
7401,2491,페스코,kind
7402,2492,끓이기,method
7403,2492,일상,occation
7404,2492,페스코,kind
7405,2493,찜,method
7406,2493,다이어트,occation
7407,2493,비건,kind
7408,2494,끓이기,method
7409,2494,일상,occation
7410,2494,페스코,kind
7411,2495,무침,method
7412,2495,초스피드,occation
7413,2495,비건,kind
7414,2496,끓이기,method
7415,2496,일상,occation
7416,2496,페스코,kind
7417,2497,볶음,method
7418,2497,일상,occation
7419,2497,페스코,kind
7420,2498,비빔,method
7421,2498,일상,occation
7422,2498,비건,kind
7423,2499,조림,method
7424,2499,일상,occation
7425,2499,비건,kind
7426,2500,무침,method
7427,2500,일상,occation
7428,2500,페스코,kind
7429,2501,굽기,method
7430,2501,일상,occation
7431,2501,비건,kind
7432,2502,굽기,method
7433,2502,간식,occation
7434,2502,락토/오보,kind
7435,2503,무침,method
7436,2503,일상,occation
7437,2503,페스코,kind
7438,2504,볶음,method
7439,2504,초스피드,occation
7440,2504,락토,kind
7441,2505,조림,method
7442,2505,일상,occation
7443,2505,페스코,kind
7444,2506,볶음,method
7445,2506,손님접대,occation
7446,2506,비건,kind
7447,2507,부침,method
7448,2507,간식,occation
7449,2507,페스코,kind
7450,2508,끓이기,method
7451,2508,영양식,occation
7452,2508,비건,kind
7453,2509,무침,method
7454,2509,간식,occation
7455,2509,락토/오보,kind
7456,2510,끓이기,method
7457,2510,간식,occation
7458,2510,락토,kind
7459,2511,비빔,method
7460,2511,일상,occation
7461,2511,오보,kind
7462,2512,볶음,method
7463,2512,일상,occation
7464,2512,페스코,kind
7465,2513,볶음,method
7466,2513,일상,occation
7467,2513,페스코,kind
7468,2514,굽기,method
7469,2514,간식,occation
7470,2514,락토,kind
7471,2515,볶음,method
7472,2515,일상,occation
7473,2515,비건,kind
7474,2516,굽기,method
7475,2516,일상,occation
7476,2516,오보,kind
7477,2517,굽기,method
7478,2517,간식,occation
7479,2517,오보,kind
7480,2518,볶음,method
7481,2518,일상,occation
7482,2518,페스코,kind
7483,2519,무침,method
7484,2519,일상,occation
7485,2519,페스코,kind
7486,2520,굽기,method
7487,2520,간식,occation
7488,2520,오보,kind
7489,2521,볶음,method
7490,2521,손님접대,occation
7491,2521,페스코,kind
7492,2522,부침,method
7493,2522,손님접대,occation
7494,2522,페스코,kind
7495,2523,볶음,method
7496,2523,일상,occation
7497,2523,페스코,kind
7498,2524,볶음,method
7499,2524,일상,occation
7500,2524,페스코,kind
7501,2525,굽기,method
7502,2525,손님접대,occation
7503,2525,페스코,kind
7504,2526,절임,method
7505,2526,일상,occation
7506,2526,비건,kind
7507,2527,볶음,method
7508,2527,술안주,occation
7509,2527,페스코,kind
7510,2528,굽기,method
7511,2528,간식,occation
7512,2528,락토/오보,kind
7513,2529,튀김,method
7514,2529,영양식,occation
7515,2529,페스코,kind
7516,2530,굽기,method
7517,2530,,occation
7518,2530,페스코,kind
7519,2531,무침,method
7520,2531,일상,occation
7521,2531,비건,kind
7522,2532,굽기,method
7523,2532,일상,occation
7524,2532,락토,kind
7525,2533,데치기,method
7526,2533,술안주,occation
7527,2533,페스코,kind
7528,2534,조림,method
7529,2534,일상,occation
7530,2534,페스코,kind
7531,2535,기타,method
7532,2535,다이어트,occation
7533,2535,오보,kind
7534,2536,무침,method
7535,2536,일상,occation
7536,2536,비건,kind
7537,2537,끓이기,method
7538,2537,일상,occation
7539,2537,페스코,kind
7540,2538,굽기,method
7541,2538,간식,occation
7542,2538,락토,kind
7543,2539,조림,method
7544,2539,일상,occation
7545,2539,페스코,kind
7546,2540,끓이기,method
7547,2540,일상,occation
7548,2540,락토,kind
7549,2541,굽기,method
7550,2541,일상,occation
7551,2541,오보,kind
7552,2542,기타,method
7553,2542,간식,occation
7554,2542,락토,kind
7555,2543,무침,method
7556,2543,일상,occation
7557,2543,페스코,kind
7558,2544,기타,method
7559,2544,일상,occation
7560,2544,오보,kind
7561,2545,기타,method
7562,2545,일상,occation
7563,2545,비건,kind
7564,2546,조림,method
7565,2546,일상,occation
7566,2546,페스코,kind
7567,2547,무침,method
7568,2547,일상,occation
7569,2547,비건,kind
7570,2548,튀김,method
7571,2548,일상,occation
7572,2548,비건,kind
7573,2549,기타,method
7574,2549,일상,occation
7575,2549,오보,kind
7576,2550,끓이기,method
7577,2550,일상,occation
7578,2550,비건,kind
7579,2551,끓이기,method
7580,2551,일상,occation
7581,2551,페스코,kind
7582,2552,부침,method
7583,2552,일상,occation
7584,2552,페스코,kind
7585,2553,부침,method
7586,2553,술안주,occation
7587,2553,페스코,kind
7588,2554,볶음,method
7589,2554,초스피드,occation
7590,2554,페스코,kind
7591,2555,굽기,method
7592,2555,일상,occation
7593,2555,비건,kind
7594,2556,비빔,method
7595,2556,초스피드,occation
7596,2556,페스코,kind
7597,2557,부침,method
7598,2557,일상,occation
7599,2557,오보,kind
7600,2558,볶음,method
7601,2558,일상,occation
7602,2558,페스코,kind
7603,2559,기타,method
7604,2559,간식,occation
7605,2559,락토/오보,kind
7606,2561,무침,method
7607,2561,일상,occation
7608,2561,비건,kind
7609,2562,볶음,method
7610,2562,초스피드,occation
7611,2562,페스코,kind
7612,2563,끓이기,method
7613,2563,간식,occation
7614,2563,락토,kind
7615,2564,절임,method
7616,2564,일상,occation
7617,2564,비건,kind
7618,2565,끓이기,method
7619,2565,일상,occation
7620,2565,페스코,kind
7621,2566,무침,method
7622,2566,다이어트,occation
7623,2566,비건,kind
7624,2567,굽기,method
7625,2567,간식,occation
7626,2567,락토/오보,kind
7627,2568,볶음,method
7628,2568,초스피드,occation
7629,2568,페스코,kind
7630,2569,조림,method
7631,2569,일상,occation
7632,2569,페스코,kind
7633,2570,조림,method
7634,2570,일상,occation
7635,2570,페스코,kind
7636,2571,기타,method
7637,2571,초스피드,occation
7638,2571,오보,kind
7639,2572,조림,method
7640,2572,일상,occation
7641,2572,페스코,kind
7642,2573,끓이기,method
7643,2573,해장,occation
7644,2573,페스코,kind
7645,2574,부침,method
7646,2574,간식,occation
7647,2574,오보,kind
7648,2575,부침,method
7649,2575,일상,occation
7650,2575,오보,kind
7651,2576,굽기,method
7652,2576,간식,occation
7653,2576,락토,kind
7654,2577,굽기,method
7655,2577,일상,occation
7656,2577,페스코,kind
7657,2578,굽기,method
7658,2578,간식,occation
7659,2578,락토/오보,kind
7660,2579,무침,method
7661,2579,일상,occation
7662,2579,비건,kind
7663,2580,볶음,method
7664,2580,술안주,occation
7665,2580,페스코,kind
7666,2581,볶음,method
7667,2581,영양식,occation
7668,2581,비건,kind
7669,2582,굽기,method
7670,2582,일상,occation
7671,2582,락토,kind
7672,2583,끓이기,method
7673,2583,간식,occation
7674,2583,페스코,kind
7675,2584,굽기,method
7676,2584,간식,occation
7677,2584,락토,kind
7678,2585,기타,method
7679,2585,초스피드,occation
7680,2585,페스코,kind
7681,2586,볶음,method
7682,2586,일상,occation
7683,2586,페스코,kind
7684,2587,기타,method
7685,2587,일상,occation
7686,2587,락토,kind
7687,2588,볶음,method
7688,2588,술안주,occation
7689,2588,비건,kind
7690,2589,굽기,method
7691,2589,간식,occation
7692,2589,락토/오보,kind
7693,2590,조림,method
7694,2590,초스피드,occation
7695,2590,페스코,kind
7696,2591,볶음,method
7697,2591,일상,occation
7698,2591,페스코,kind
7699,2592,볶음,method
7700,2592,일상,occation
7701,2592,페스코,kind
7702,2593,볶음,method
7703,2593,일상,occation
7704,2593,락토/오보,kind
7705,2594,굽기,method
7706,2594,일상,occation
7707,2594,페스코,kind
7708,2595,끓이기,method
7709,2595,다이어트,occation
7710,2595,페스코,kind
7711,2596,조림,method
7712,2596,일상,occation
7713,2596,비건,kind
7714,2597,끓이기,method
7715,2597,일상,occation
7716,2597,비건,kind
7717,2598,볶음,method
7718,2598,일상,occation
7719,2598,페스코,kind
7720,2599,무침,method
7721,2599,일상,occation
7722,2599,비건,kind
7723,2600,굽기,method
7724,2600,간식,occation
7725,2600,비건,kind
7726,2601,굽기,method
7727,2601,간식,occation
7728,2601,비건,kind
7729,2602,볶음,method
7730,2602,일상,occation
7731,2602,페스코,kind
7732,2603,끓이기,method
7733,2603,일상,occation
7734,2603,비건,kind
7735,2604,볶음,method
7736,2604,일상,occation
7737,2604,비건,kind
7738,2605,굽기,method
7739,2605,일상,occation
7740,2605,락토/오보,kind
7741,2606,기타,method
7742,2606,일상,occation
7743,2606,페스코,kind
7744,2607,무침,method
7745,2607,일상,occation
7746,2607,페스코,kind
7747,2608,찜,method
7748,2608,일상,occation
7749,2608,락토/오보,kind
7750,2609,무침,method
7751,2609,일상,occation
7752,2609,페스코,kind
7753,2610,굽기,method
7754,2610,간식,occation
7755,2610,락토/오보,kind
7756,2611,무침,method
7757,2611,일상,occation
7758,2611,페스코,kind
7759,2612,끓이기,method
7760,2612,일상,occation
7761,2612,비건,kind
7762,2613,볶음,method
7763,2613,일상,occation
7764,2613,페스코,kind
7765,2614,삶기,method
7766,2614,일상,occation
7767,2614,오보,kind
7768,2615,볶음,method
7769,2615,일상,occation
7770,2615,페스코,kind
7771,2616,무침,method
7772,2616,일상,occation
7773,2616,비건,kind
7774,2617,볶음,method
7775,2617,일상,occation
7776,2617,페스코,kind
7777,2618,굽기,method
7778,2618,일상,occation
7779,2618,비건,kind
7780,2619,굽기,method
7781,2619,손님접대,occation
7782,2619,페스코,kind
7783,2620,찜,method
7784,2620,간식,occation
7785,2620,비건,kind
7786,2621,조림,method
7787,2621,일상,occation
7788,2621,페스코,kind
7789,2622,굽기,method
7790,2622,일상,occation
7791,2622,페스코,kind
7792,2623,삶기,method
7793,2623,일상,occation
7794,2623,비건,kind
7795,2624,볶음,method
7796,2624,일상,occation
7797,2624,락토/오보,kind
7798,2625,굽기,method
7799,2625,간식,occation
7800,2625,오보,kind
7801,2626,부침,method
7802,2626,술안주,occation
7803,2626,오보,kind
7804,2627,찜,method
7805,2627,일상,occation
7806,2627,페스코,kind
7807,2628,무침,method
7808,2628,일상,occation
7809,2628,페스코,kind
7810,2629,끓이기,method
7811,2629,일상,occation
7812,2629,페스코,kind
7813,2630,무침,method
7814,2630,초스피드,occation
7815,2630,페스코,kind
7816,2631,무침,method
7817,2631,초스피드,occation
7818,2631,비건,kind
7819,2632,굽기,method
7820,2632,초스피드,occation
7821,2632,페스코,kind
7822,2633,절임,method
7823,2633,일상,occation
7824,2633,페스코,kind
7825,2634,무침,method
7826,2634,일상,occation
7827,2634,비건,kind
7828,2635,무침,method
7829,2635,일상,occation
7830,2635,비건,kind
7831,2636,무침,method
7832,2636,일상,occation
7833,2636,비건,kind
7834,2637,볶음,method
7835,2637,일상,occation
7836,2637,비건,kind
7837,2638,조림,method
7838,2638,일상,occation
7839,2638,페스코,kind
7840,2639,굽기,method
7841,2639,간식,occation
7842,2639,락토/오보,kind
7843,2640,끓이기,method
7844,2640,일상,occation
7845,2640,비건,kind
7846,2641,무침,method
7847,2641,일상,occation
7848,2641,비건,kind
7849,2642,굽기,method
7850,2642,일상,occation
7851,2642,페스코,kind
7852,2643,부침,method
7853,2643,술안주,occation
7854,2643,페스코,kind
7855,2644,굽기,method
7856,2644,술안주,occation
7857,2644,락토,kind
7858,2645,볶음,method
7859,2645,일상,occation
7860,2645,페스코,kind
7861,2646,볶음,method
7862,2646,일상,occation
7863,2646,페스코,kind
7864,2647,부침,method
7865,2647,간식,occation
7866,2647,비건,kind
7867,2648,볶음,method
7868,2648,초스피드,occation
7869,2648,오보,kind
7870,2649,볶음,method
7871,2649,일상,occation
7872,2649,페스코,kind
7873,2650,굽기,method
7874,2650,간식,occation
7875,2650,락토/오보,kind
7876,2651,조림,method
7877,2651,일상,occation
7878,2651,페스코,kind
